Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2023-06-10 23:35:00,Baseball,1,Finished,San Francisco Giants,Chicago Cubs,,,137142
2023-06-11 02:07:00,Baseball,1,Finished,Los Angeles Angels,Seattle Mariners,,,137144
2023-06-11 15:35:00,Baseball,1,Finished,Detroit Tigers,Arizona Diamondbacks,,,137167
2023-06-11 16:40:00,Baseball,1,Finished,Cleveland Guardians,Houston Astros,,,137164
2023-06-11 17:35:00,Baseball,1,Finished,Philadelphia Phillies,Los Angeles Dodgers,,,137153
2023-06-11 17:35:00,Baseball,1,Finished,Pittsburgh Pirates,New York Mets,,,137154
2023-06-11 17:35:00,Baseball,1,Finished,Atlanta Braves,Washington Nationals,,,137163
2023-06-11 17:35:00,Baseball,1,Finished,Baltimore Orioles,Kansas City Royals,,,137166
2023-06-11 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Minnesota Twins,,,137158
2023-06-11 17:40:00,Baseball,1,Finished,Tampa Bay Rays,Texas Rangers,,,137159
2023-06-11 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Oakland Athletics,,,137155
2023-06-11 18:10:00,Baseball,1,Finished,Chicago White Sox,Miami Marlins,,,137165
2023-06-11 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Cincinnati Reds,,,137160
2023-06-11 19:10:00,Baseball,1,Finished,Colorado Rockies,San Diego Padres,,,137156
2023-06-11 20:05:00,Baseball,1,Finished,San Francisco Giants,Chicago Cubs,,,137161
2023-06-11 20:07:00,Baseball,1,Finished,Los Angeles Angels,Seattle Mariners,,,137162
2023-06-11 23:10:00,Baseball,1,Finished,New York Yankees,Boston Red Sox,,,137157
2023-06-12 22:40:00,Baseball,1,Finished,Detroit Tigers,Atlanta Braves,,,137173
2023-06-12 23:10:00,Baseball,1,Finished,Boston Red Sox,Colorado Rockies,,,137174
2023-06-12 23:45:00,Baseball,1,Finished,St.Louis Cardinals,San Francisco Giants,,,137170
2023-06-13 00:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Angels,,,137169
2023-06-13 00:10:00,Baseball,1,Finished,Kansas City Royals,Cincinnati Reds,,,137172
2023-06-13 01:40:00,Baseball,1,Finished,Seattle Mariners,Miami Marlins,,,137168
2023-06-13 01:40:00,Baseball,1,Finished,Oakland Athletics,Tampa Bay Rays,,,137171
2023-06-13 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Philadelphia Phillies,,,137175
2023-06-13 23:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,137187
2023-06-13 23:10:00,Baseball,1,Finished,New York Mets,New York Yankees,,,137181
2023-06-13 23:10:00,Baseball,1,Finished,Boston Red Sox,Colorado Rockies,,,137186
2023-06-13 23:40:00,Baseball,1,Finished,Minnesota Twins,Milwaukee Brewers,,,137189
2023-06-13 23:45:00,Baseball,1,Finished,St.Louis Cardinals,San Francisco Giants,,,137197
2023-06-14 00:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Angels,,,137177
2023-06-14 00:05:00,Baseball,1,Finished,Chicago Cubs,Pittsburgh Pirates,,,137182
2023-06-14 00:10:00,Baseball,1,Finished,Kansas City Royals,Cincinnati Reds,,,137183
2023-06-14 00:10:00,Baseball,1,Finished,Houston Astros,Washington Nationals,,,137184
2023-06-14 01:40:00,Baseball,1,Finished,Seattle Mariners,Miami Marlins,,,137179
2023-06-14 01:40:00,Baseball,1,Finished,Oakland Athletics,Tampa Bay Rays,,,137180
2023-06-14 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Philadelphia Phillies,,,137188
2023-06-14 01:40:00,Baseball,1,Finished,San Diego Padres,Cleveland Guardians,,,137190
2023-06-14 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Chicago White Sox,,,137176
2023-06-14 17:10:00,Baseball,1,Finished,Minnesota Twins,Milwaukee Brewers,,,137191
2023-06-14 17:10:00,Baseball,1,Finished,Detroit Tigers,Atlanta Braves,,,137200
2023-06-14 17:15:00,Baseball,1,Finished,St.Louis Cardinals,San Francisco Giants,,,137178
2023-06-14 20:10:00,Baseball,1,Finished,Detroit Tigers,Atlanta Braves,,,137185
2023-06-14 23:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,137203
2023-06-14 23:10:00,Baseball,1,Finished,New York Mets,New York Yankees,,,137196
2023-06-14 23:10:00,Baseball,1,Finished,Boston Red Sox,Colorado Rockies,,,137202
2023-06-15 00:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Angels,,,137193
2023-06-15 00:05:00,Baseball,1,Finished,Chicago Cubs,Pittsburgh Pirates,,,137201
2023-06-15 00:10:00,Baseball,1,Finished,Kansas City Royals,Cincinnati Reds,,,137198
2023-06-15 00:10:00,Baseball,1,Finished,Houston Astros,Washington Nationals,,,137199
2023-06-15 01:40:00,Baseball,1,Finished,Seattle Mariners,Miami Marlins,,,137194
2023-06-15 01:40:00,Baseball,1,Finished,Oakland Athletics,Tampa Bay Rays,,,137195
2023-06-15 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Philadelphia Phillies,,,137204
2023-06-15 01:40:00,Baseball,1,Finished,San Diego Padres,Cleveland Guardians,,,137205
2023-06-15 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Chicago White Sox,,,137192
2023-06-15 17:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,137211
2023-06-15 19:37:00,Baseball,1,Finished,Oakland Athletics,Tampa Bay Rays,,,137207
2023-06-15 19:40:00,Baseball,1,Finished,Arizona Diamondbacks,Philadelphia Phillies,,,137213
2023-06-15 23:10:00,Baseball,1,Finished,Minnesota Twins,Detroit Tigers,,,137214
2023-06-15 23:20:00,Baseball,1,Finished,Atlanta Braves,Colorado Rockies,,,137212
2023-06-16 00:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Angels,,,137206
2023-06-16 00:05:00,Baseball,1,Finished,Chicago Cubs,Pittsburgh Pirates,,,137209
2023-06-16 00:10:00,Baseball,1,Finished,Houston Astros,Washington Nationals,,,137210
2023-06-16 00:40:00,Baseball,1,Finished,San Diego Padres,Cleveland Guardians,,,137215
2023-06-16 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Chicago White Sox,,,137208
2023-06-16 18:20:00,Baseball,1,Finished,Chicago Cubs,Baltimore Orioles,,,137226
2023-06-16 23:05:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,137227
2023-06-16 23:10:00,Baseball,1,Finished,New York Mets,St.Louis Cardinals,,,137219
2023-06-16 23:10:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,137223
2023-06-16 23:20:00,Baseball,1,Finished,Atlanta Braves,Colorado Rockies,,,137224
2023-06-17 00:05:00,Baseball,1,Finished,Texas Rangers,Toronto Blue Jays,,,137216
2023-06-17 00:10:00,Baseball,1,Finished,Kansas City Royals,Los Angeles Angels,,,137221
2023-06-17 00:10:00,Baseball,1,Finished,Houston Astros,Cincinnati Reds,,,137222
2023-06-17 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Pittsburgh Pirates,,,137228
2023-06-17 00:10:00,Baseball,1,Finished,Minnesota Twins,Detroit Tigers,,,137229
2023-06-17 01:40:00,Baseball,1,Finished,Oakland Athletics,Philadelphia Phillies,,,137218
2023-06-17 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Cleveland Guardians,,,137225
2023-06-17 01:40:00,Baseball,1,Finished,San Diego Padres,Tampa Bay Rays,,,137230
2023-06-17 02:10:00,Baseball,1,Finished,Seattle Mariners,Chicago White Sox,,,137217
2023-06-17 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,137220
2023-06-17 18:10:00,Baseball,1,Finished,Minnesota Twins,Detroit Tigers,,,137231
2023-06-17 18:20:00,Baseball,1,Finished,Chicago Cubs,Baltimore Orioles,,,137240
2023-06-17 20:05:00,Baseball,1,Finished,Texas Rangers,Toronto Blue Jays,,,137233
2023-06-17 20:05:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,137243
2023-06-17 20:07:00,Baseball,1,Finished,Oakland Athletics,Philadelphia Phillies,,,137235
2023-06-17 20:10:00,Baseball,1,Finished,Seattle Mariners,Chicago White Sox,,,137234
2023-06-17 20:10:00,Baseball,1,Finished,New York Mets,St.Louis Cardinals,,,137236
2023-06-17 20:10:00,Baseball,1,Finished,Atlanta Braves,Colorado Rockies,,,137237
2023-06-17 20:10:00,Baseball,1,Finished,Kansas City Royals,Los Angeles Angels,,,137238
2023-06-17 20:10:00,Baseball,1,Finished,Houston Astros,Cincinnati Reds,,,137239
2023-06-17 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Pittsburgh Pirates,,,137244
2023-06-17 23:15:00,Baseball,1,Finished,San Diego Padres,Tampa Bay Rays,,,137245
2023-06-18 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,137232
2023-06-18 02:10:00,Baseball,1,Finished,Arizona Diamondbacks,Cleveland Guardians,,,137242
2023-06-18 17:05:00,Baseball,1,Finished,Chicago Cubs,Baltimore Orioles,,,137256
2023-06-18 17:35:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,137241
2023-06-18 17:35:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,137246
2023-06-18 17:35:00,Baseball,1,Finished,Atlanta Braves,Colorado Rockies,,,137258
2023-06-18 17:40:00,Baseball,1,Finished,New York Mets,St.Louis Cardinals,,,137253
2023-06-18 18:10:00,Baseball,1,Finished,Minnesota Twins,Detroit Tigers,,,137247
2023-06-18 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Pittsburgh Pirates,,,137248
2023-06-18 18:10:00,Baseball,1,Finished,Kansas City Royals,Los Angeles Angels,,,137254
2023-06-18 18:10:00,Baseball,1,Finished,Houston Astros,Cincinnati Reds,,,137255
2023-06-18 18:35:00,Baseball,1,Finished,Texas Rangers,Toronto Blue Jays,,,137250
2023-06-18 20:07:00,Baseball,1,Finished,Oakland Athletics,Philadelphia Phillies,,,137252
2023-06-18 20:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Francisco Giants,,,137249
2023-06-18 20:10:00,Baseball,1,Finished,Seattle Mariners,Chicago White Sox,,,137251
2023-06-18 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Cleveland Guardians,,,137259
2023-06-18 20:10:00,Baseball,1,Finished,San Diego Padres,Tampa Bay Rays,,,137260
2023-06-18 23:10:00,Baseball,1,Finished,Boston Red Sox,New York Yankees,,,137257
2023-06-19 20:05:00,Baseball,1,Finished,Washington Nationals,St.Louis Cardinals,,,137266
2023-06-19 22:40:00,Baseball,1,Finished,Detroit Tigers,Kansas City Royals,,,137263
2023-06-19 22:40:00,Baseball,1,Finished,Miami Marlins,Toronto Blue Jays,,,137267
2023-06-19 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,137268
2023-06-19 23:10:00,Baseball,1,Finished,Cincinnati Reds,Colorado Rockies,,,137262
2023-06-19 23:40:00,Baseball,1,Finished,Minnesota Twins,Boston Red Sox,,,137269
2023-06-20 00:10:00,Baseball,1,Finished,Chicago White Sox,Texas Rangers,,,137261
2023-06-20 00:10:00,Baseball,1,Finished,Houston Astros,New York Mets,,,137264
2023-06-20 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Arizona Diamondbacks,,,137270
2023-06-20 01:45:00,Baseball,1,Finished,San Francisco Giants,San Diego Padres,,,137265
2023-06-20 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Baltimore Orioles,,,137272
2023-06-20 22:40:00,Baseball,1,Finished,Detroit Tigers,Kansas City Royals,,,137276
2023-06-20 22:40:00,Baseball,1,Finished,Miami Marlins,Toronto Blue Jays,,,137280
2023-06-20 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Atlanta Braves,,,137281
2023-06-20 23:05:00,Baseball,1,Finished,New York Yankees,Seattle Mariners,,,137274
2023-06-20 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,137282
2023-06-20 23:05:00,Baseball,1,Finished,Washington Nationals,St.Louis Cardinals,,,137283
2023-06-20 23:10:00,Baseball,1,Finished,Cleveland Guardians,Oakland Athletics,,,137277
2023-06-20 23:10:00,Baseball,1,Finished,Cincinnati Reds,Colorado Rockies,,,137278
2023-06-20 23:40:00,Baseball,1,Finished,Minnesota Twins,Boston Red Sox,,,137284
2023-06-21 00:10:00,Baseball,1,Finished,Houston Astros,New York Mets,,,137275
2023-06-21 00:10:00,Baseball,1,Finished,Chicago White Sox,Texas Rangers,,,137279
2023-06-21 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Arizona Diamondbacks,,,137285
2023-06-21 01:45:00,Baseball,1,Finished,San Francisco Giants,San Diego Padres,,,137273
2023-06-21 02:07:00,Baseball,1,Finished,Los Angeles Angels,Los Angeles Dodgers,,,137271
2023-06-21 16:10:00,Baseball,1,Finished,Tampa Bay Rays,Baltimore Orioles,,,137297
2023-06-21 16:10:00,Baseball,1,Finished,Miami Marlins,Toronto Blue Jays,,,137298
2023-06-21 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,137286
2023-06-21 16:35:00,Baseball,1,Finished,Cincinnati Reds,Colorado Rockies,,,137290
2023-06-21 17:10:00,Baseball,1,Finished,Detroit Tigers,Kansas City Royals,,,137292
2023-06-21 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Arizona Diamondbacks,,,137288
2023-06-21 18:10:00,Baseball,1,Finished,Houston Astros,New York Mets,,,137293
2023-06-21 20:05:00,Baseball,1,Finished,Washington Nationals,St.Louis Cardinals,,,137287
2023-06-21 23:05:00,Baseball,1,Finished,New York Yankees,Seattle Mariners,,,137295
2023-06-21 23:10:00,Baseball,1,Finished,Cleveland Guardians,Oakland Athletics,,,137291
2023-06-21 23:40:00,Baseball,1,Finished,Minnesota Twins,Boston Red Sox,,,137300
2023-06-22 00:10:00,Baseball,1,Finished,Chicago White Sox,Texas Rangers,,,137289
2023-06-22 01:38:00,Baseball,1,Finished,Los Angeles Angels,Los Angeles Dodgers,,,137294
2023-06-22 01:45:00,Baseball,1,Finished,San Francisco Giants,San Diego Padres,,,137296
2023-06-22 17:05:00,Baseball,1,Finished,Washington Nationals,Arizona Diamondbacks,,,137113
2023-06-22 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Atlanta Braves,,,137301
2023-06-22 17:10:00,Baseball,1,Finished,Minnesota Twins,Boston Red Sox,,,137302
2023-06-22 17:10:00,Baseball,1,Finished,Cleveland Guardians,Oakland Athletics,,,137303
2023-06-22 19:45:00,Baseball,1,Finished,San Francisco Giants,San Diego Padres,,,137305
2023-06-22 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Kansas City Royals,,,137306
2023-06-22 22:40:00,Baseball,1,Finished,Miami Marlins,Pittsburgh Pirates,,,137307
2023-06-22 23:05:00,Baseball,1,Finished,New York Yankees,Seattle Mariners,,,137304
2023-06-23 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Kansas City Royals,,,137310
2023-06-23 22:40:00,Baseball,1,Finished,Detroit Tigers,Minnesota Twins,,,137314
2023-06-23 22:40:00,Baseball,1,Finished,Cincinnati Reds,Atlanta Braves,,,137316
2023-06-23 22:40:00,Baseball,1,Finished,Miami Marlins,Pittsburgh Pirates,,,137318
2023-06-23 23:05:00,Baseball,1,Finished,New York Yankees,Texas Rangers,,,137308
2023-06-23 23:05:00,Baseball,1,Finished,Baltimore Orioles,Seattle Mariners,,,137312
2023-06-23 23:05:00,Baseball,1,Finished,Philadelphia Phillies,New York Mets,,,137319
2023-06-23 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Oakland Athletics,,,137309
2023-06-23 23:10:00,Baseball,1,Finished,Cleveland Guardians,Milwaukee Brewers,,,137315
2023-06-24 00:10:00,Baseball,1,Finished,Chicago White Sox,Boston Red Sox,,,137317
2023-06-24 00:40:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Angels,,,137320
2023-06-24 01:40:00,Baseball,1,Finished,San Diego Padres,Washington Nationals,,,137321
2023-06-24 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Houston Astros,,,137313
2023-06-24 02:15:00,Baseball,1,Finished,San Francisco Giants,Arizona Diamondbacks,,,137311
2023-06-24 17:10:00,Baseball,1,Finished,St.Louis Cardinals,Chicago Cubs,,,137325
2023-06-24 20:05:00,Baseball,1,Finished,New York Yankees,Texas Rangers,,,137322
2023-06-24 20:05:00,Baseball,1,Finished,San Francisco Giants,Arizona Diamondbacks,,,137326
2023-06-24 20:05:00,Baseball,1,Finished,Baltimore Orioles,Seattle Mariners,,,137328
2023-06-24 20:05:00,Baseball,1,Finished,Philadelphia Phillies,New York Mets,,,137335
2023-06-24 20:07:00,Baseball,1,Finished,Toronto Blue Jays,Oakland Athletics,,,137323
2023-06-24 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Kansas City Royals,,,137324
2023-06-24 20:10:00,Baseball,1,Finished,Cincinnati Reds,Atlanta Braves,,,137330
2023-06-24 20:10:00,Baseball,1,Finished,Chicago White Sox,Boston Red Sox,,,137331
2023-06-24 20:10:00,Baseball,1,Finished,Cleveland Guardians,Milwaukee Brewers,,,137333
2023-06-24 20:10:00,Baseball,1,Finished,Miami Marlins,Pittsburgh Pirates,,,137336
2023-06-24 23:15:00,Baseball,1,Finished,Los Angeles Dodgers,Houston Astros,,,137329
2023-06-24 23:15:00,Baseball,1,Finished,Detroit Tigers,Minnesota Twins,,,137332
2023-06-25 00:40:00,Baseball,1,Finished,San Diego Padres,Washington Nationals,,,137327
2023-06-25 01:10:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Angels,,,137334
2023-06-25 14:10:00,Baseball,1,Finished,St.Louis Cardinals,Chicago Cubs,,,137344
2023-06-25 16:10:00,Baseball,1,Finished,Detroit Tigers,Minnesota Twins,,,137346
2023-06-25 17:35:00,Baseball,1,Finished,Philadelphia Phillies,New York Mets,,,137337
2023-06-25 17:35:00,Baseball,1,Finished,New York Yankees,Texas Rangers,,,137340
2023-06-25 17:35:00,Baseball,1,Finished,Baltimore Orioles,Seattle Mariners,,,137348
2023-06-25 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Oakland Athletics,,,137341
2023-06-25 17:40:00,Baseball,1,Finished,Miami Marlins,Pittsburgh Pirates,,,137338
2023-06-25 17:40:00,Baseball,1,Finished,Tampa Bay Rays,Kansas City Royals,,,137342
2023-06-25 17:40:00,Baseball,1,Finished,Cleveland Guardians,Milwaukee Brewers,,,137347
2023-06-25 17:40:00,Baseball,1,Finished,Cincinnati Reds,Atlanta Braves,,,137349
2023-06-25 18:10:00,Baseball,1,Finished,Chicago White Sox,Boston Red Sox,,,137350
2023-06-25 19:10:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Angels,,,137339
2023-06-25 20:05:00,Baseball,1,Finished,San Francisco Giants,Arizona Diamondbacks,,,137343
2023-06-25 20:10:00,Baseball,1,Finished,San Diego Padres,Washington Nationals,,,137351
2023-06-25 23:10:00,Baseball,1,Finished,Los Angeles Dodgers,Houston Astros,,,137345
2023-06-26 23:05:00,Baseball,1,Finished,Baltimore Orioles,Cincinnati Reds,,,137356
2023-06-26 23:10:00,Baseball,1,Finished,New York Mets,Milwaukee Brewers,,,137355
2023-06-26 23:20:00,Baseball,1,Finished,Atlanta Braves,Minnesota Twins,,,137357
2023-06-27 00:05:00,Baseball,1,Finished,Texas Rangers,Detroit Tigers,,,137352
2023-06-27 01:38:00,Baseball,1,Finished,Los Angeles Angels,Chicago White Sox,,,137354
2023-06-27 01:40:00,Baseball,1,Finished,Seattle Mariners,Washington Nationals,,,137353
2023-06-27 23:05:00,Baseball,1,Finished,Baltimore Orioles,Cincinnati Reds,,,137369
2023-06-27 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,San Diego Padres,,,137371
2023-06-27 23:07:00,Baseball,1,Finished,Toronto Blue Jays,San Francisco Giants,,,137358
2023-06-27 23:10:00,Baseball,1,Finished,New York Mets,Milwaukee Brewers,,,137362
2023-06-27 23:10:00,Baseball,1,Finished,Boston Red Sox,Miami Marlins,,,137370
2023-06-27 23:20:00,Baseball,1,Finished,Atlanta Braves,Minnesota Twins,,,137384
2023-06-27 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Houston Astros,,,137360
2023-06-28 00:05:00,Baseball,1,Finished,Texas Rangers,Detroit Tigers,,,137363
2023-06-28 00:05:00,Baseball,1,Finished,Chicago Cubs,Philadelphia Phillies,,,137366
2023-06-28 00:10:00,Baseball,1,Finished,Kansas City Royals,Cleveland Guardians,,,137364
2023-06-28 00:40:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Dodgers,,,137372
2023-06-28 01:38:00,Baseball,1,Finished,Los Angeles Angels,Chicago White Sox,,,137359
2023-06-28 01:40:00,Baseball,1,Finished,Oakland Athletics,New York Yankees,,,137361
2023-06-28 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Tampa Bay Rays,,,137367
2023-06-28 01:40:00,Baseball,1,Finished,Seattle Mariners,Washington Nationals,,,137368
2023-06-28 16:20:00,Baseball,1,Finished,Atlanta Braves,Minnesota Twins,,,137365
2023-06-28 20:10:00,Baseball,1,Finished,Seattle Mariners,Washington Nationals,,,137376
2023-06-28 23:05:00,Baseball,1,Finished,Baltimore Orioles,Cincinnati Reds,,,137383
2023-06-28 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,San Diego Padres,,,137386
2023-06-28 23:07:00,Baseball,1,Finished,Toronto Blue Jays,San Francisco Giants,,,137374
2023-06-28 23:10:00,Baseball,1,Finished,New York Mets,Milwaukee Brewers,,,137373
2023-06-28 23:10:00,Baseball,1,Finished,Boston Red Sox,Miami Marlins,,,137382
2023-06-28 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Houston Astros,,,137375
2023-06-29 00:05:00,Baseball,1,Finished,Texas Rangers,Detroit Tigers,,,137378
2023-06-29 00:05:00,Baseball,1,Finished,Chicago Cubs,Philadelphia Phillies,,,137381
2023-06-29 00:10:00,Baseball,1,Finished,Kansas City Royals,Cleveland Guardians,,,137380
2023-06-29 00:40:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Dodgers,,,137387
2023-06-29 01:38:00,Baseball,1,Finished,Los Angeles Angels,Chicago White Sox,,,137379
2023-06-29 01:40:00,Baseball,1,Finished,Oakland Athletics,New York Yankees,,,137377
2023-06-29 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Tampa Bay Rays,,,137385
2023-06-29 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,San Diego Padres,,,137388
2023-06-29 18:05:00,Baseball,1,Finished,Texas Rangers,Detroit Tigers,,,137391
2023-06-29 18:10:00,Baseball,1,Finished,Kansas City Royals,Cleveland Guardians,,,137398
2023-06-29 19:37:00,Baseball,1,Finished,Oakland Athletics,New York Yankees,,,137389
2023-06-29 19:40:00,Baseball,1,Finished,Arizona Diamondbacks,Tampa Bay Rays,,,137392
2023-06-29 20:07:00,Baseball,1,Finished,Los Angeles Angels,Chicago White Sox,,,137395
2023-06-29 22:10:00,Baseball,1,Finished,Boston Red Sox,Miami Marlins,,,137397
2023-06-29 23:07:00,Baseball,1,Finished,Toronto Blue Jays,San Francisco Giants,,,137390
2023-06-29 23:10:00,Baseball,1,Finished,New York Mets,Milwaukee Brewers,,,137394
2023-06-29 23:15:00,Baseball,1,Finished,St.Louis Cardinals,Houston Astros,,,137393
2023-06-30 00:05:00,Baseball,1,Finished,Chicago Cubs,Philadelphia Phillies,,,137396
2023-06-30 00:40:00,Baseball,1,Finished,Colorado Rockies,Los Angeles Dodgers,,,137399
2023-06-30 18:20:00,Baseball,1,Finished,Chicago Cubs,Cleveland Guardians,,,137408
2023-06-30 21:10:00,Baseball,1,Finished,Cincinnati Reds,San Diego Padres,,,137407
2023-06-30 22:05:00,Baseball,1,Finished,Philadelphia Phillies,Washington Nationals,,,137412
2023-06-30 23:05:00,Baseball,1,Finished,Baltimore Orioles,Minnesota Twins,,,137409
2023-06-30 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Milwaukee Brewers,,,137413
2023-06-30 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Boston Red Sox,,,137401
2023-06-30 23:10:00,Baseball,1,Finished,New York Mets,San Francisco Giants,,,137400
2023-06-30 23:20:00,Baseball,1,Finished,Atlanta Braves,Miami Marlins,,,137410
2023-07-01 00:05:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,137402
2023-07-01 00:10:00,Baseball,1,Finished,Kansas City Royals,Los Angeles Dodgers,,,137411
2023-07-01 00:10:00,Baseball,1,Finished,Colorado Rockies,Detroit Tigers,,,137414
2023-07-01 01:38:00,Baseball,1,Finished,Los Angeles Angels,Arizona Diamondbacks,,,137406
2023-07-01 01:40:00,Baseball,1,Finished,Oakland Athletics,Chicago White Sox,,,137405
2023-07-01 02:10:00,Baseball,1,Finished,Seattle Mariners,Tampa Bay Rays,,,137404
2023-07-01 17:40:00,Baseball,1,Finished,Cincinnati Reds,San Diego Padres,,,137424
2023-07-01 18:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Yankees,,,137417
2023-07-01 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Boston Red Sox,,,137420
2023-07-01 20:05:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,137416
2023-07-01 20:05:00,Baseball,1,Finished,Baltimore Orioles,Minnesota Twins,,,137426
2023-07-01 20:05:00,Baseball,1,Finished,Pittsburgh Pirates,Milwaukee Brewers,,,137428
2023-07-01 20:05:00,Baseball,1,Finished,Philadelphia Phillies,Washington Nationals,,,137429
2023-07-01 20:07:00,Baseball,1,Finished,Oakland Athletics,Chicago White Sox,,,137419
2023-07-01 20:10:00,Baseball,1,Finished,New York Mets,San Francisco Giants,,,137415
2023-07-01 20:10:00,Baseball,1,Finished,Atlanta Braves,Miami Marlins,,,137427
2023-07-01 23:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Yankees,,,137403
2023-07-01 23:15:00,Baseball,1,Finished,Seattle Mariners,Tampa Bay Rays,,,137418
2023-07-01 23:15:00,Baseball,1,Finished,Kansas City Royals,Los Angeles Dodgers,,,137422
2023-07-01 23:15:00,Baseball,1,Finished,Chicago Cubs,Cleveland Guardians,,,137425
2023-07-02 01:10:00,Baseball,1,Finished,Colorado Rockies,Detroit Tigers,,,137423
2023-07-02 02:07:00,Baseball,1,Finished,Los Angeles Angels,Arizona Diamondbacks,,,137421
2023-07-02 16:05:00,Baseball,1,Finished,Baltimore Orioles,Minnesota Twins,,,137438
2023-07-02 17:35:00,Baseball,1,Finished,Philadelphia Phillies,Washington Nationals,,,137430
2023-07-02 17:35:00,Baseball,1,Finished,Pittsburgh Pirates,Milwaukee Brewers,,,137431
2023-07-02 17:35:00,Baseball,1,Finished,Atlanta Braves,Miami Marlins,,,137444
2023-07-02 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Boston Red Sox,,,137434
2023-07-02 17:40:00,Baseball,1,Finished,Cincinnati Reds,San Diego Padres,,,137442
2023-07-02 18:10:00,Baseball,1,Finished,Kansas City Royals,Los Angeles Dodgers,,,137441
2023-07-02 18:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Yankees,,,137436
2023-07-02 18:35:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,137435
2023-07-02 19:10:00,Baseball,1,Finished,Colorado Rockies,Detroit Tigers,,,137432
2023-07-02 20:07:00,Baseball,1,Finished,Oakland Athletics,Chicago White Sox,,,137433
2023-07-02 20:07:00,Baseball,1,Finished,Los Angeles Angels,Arizona Diamondbacks,,,137440
